"id"	"rank"	"name"	"realm_name"	"realm_id"	"faction"	"gender"	"race"	"active_spec"	"class"	"rating"	"tier"	"games_won"	"games_lost"	"total_games"	"win_percentage"
239837833	193	"Scuffedsr"	"tichondrius"	11	"alliance"	"Male"	"Gnome"	"Assassination"	"Rogue"	2130	5	303	252	555	54.6
178097503	197	"Footjobx"	"blackrock"	10	"alliance"	"Male"	"Gnome"	"Brewmaster"	"Monk"	2129	5	85	32	117	72.6
238372050	197	"Brixzy"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Balance"	"Druid"	2129	5	83	47	130	63.8
224341716	199	"Dragongunz"	"illidan"	57	"horde"	"Male"	"Dracthyr"	"Preservation"	"Evoker"	2128	5	50	23	73	68.5
239820224	199	"Justforfunxx"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Beast Mastery"	"Hunter"	2128	5	152	96	248	61.3
173144874	201	"Hoodnachoz"	"emerald-dream"	162	"horde"	"Male"	"Tauren"	"Protection"	"Paladin"	2127	5	50	16	66	75.8
239329298	201	"Passionate"	"kiljaeden"	9	"alliance"	"Female"	"Dark Iron Dwarf"	"Restoration"	"Shaman"	2127	5	80	41	121	66.1
229531365	201	"Skideroth"	"kelthuzad"	16	"horde"	"Male"	"Tauren"	"Unholy"	"Death Knight"	2127	5	131	105	236	55.5
249988253	204	"Nicktherogue"	"stormrage"	60	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2126	5	98	27	125	78.4
194943419	204	"Inrareform"	"sargeras"	76	"alliance"	"Female"	"Void Elf"	"Mistweaver"	"Monk"	2126	5	59	17	76	77.6
250695208	204	"Creamcakepop"	"stormrage"	60	"horde"	"Female"	"Vulpera"	"Outlaw"	"Rogue"	2126	5	103	80	183	56.3
246135332	207	"Walterwhite"	"bleeding-hollow"	73	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2125	5	64	30	94	68.1
195394346	207	"Voidchaos"	"whisperwind"	55	"alliance"	"Female"	"Void Elf"	"Destruction"	"Warlock"	2125	5	259	167	426	60.8
235542361	207	"Lebøw"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2125	5	113	82	195	57.9
251162003	210	"Shaylyne"	"moonrunner"	153	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2124	5	139	84	223	62.3
246971884	210	"Playstyle"	"stormrage"	60	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2124	5	107	65	172	62.2
158089720	210	"Holymohley"	"malganis"	59	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	2124	5	214	176	390	54.9
237276518	213	"Lbo"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2123	5	69	29	98	70.4
233341186	213	"Bigvuqoffdam"	"area-52"	1566	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	2123	5	440	260	700	62.9
239581941	213	"Badbitxx"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2123	5	160	109	269	59.5
178075655	213	"Tilted"	"korgath"	1146	"alliance"	"Male"	"Dark Iron Dwarf"	"Mistweaver"	"Monk"	2123	5	147	110	257	57.2
238327496	217	"Backhairbb"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Discipline"	"Priest"	2122	5	53	15	68	77.9
177671848	217	"Drozone"	"darkspear"	120	"horde"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	2122	5	59	22	81	72.8
236948460	219	"Dyllbar"	"tichondrius"	11	"alliance"	"Male"	"Dwarf"	"Restoration"	"Shaman"	2121	5	87	37	124	70.2
238003178	219	"Sawajirii"	"tichondrius"	11	"alliance"	"test"	"test"	"test"	"test"	2121	5	198	134	332	59.6
192800763	221	"Dudarubert"	"azralon"	3209	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2120	5	49	6	55	89.1
224890975	221	"Desean"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2120	5	118	57	175	67.4
194283923	221	"Maisun"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2120	5	111	59	170	65.3
240908512	221	"Aimbotmir"	"zuljin"	61	"horde"	"Female"	"Orc"	"Beast Mastery"	"Hunter"	2120	5	58	32	90	64.4
222050066	221	"Janeporter"	"illidan"	57	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	2120	5	94	56	150	62.7
223128637	221	"Albafic"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2120	5	229	139	368	62.2
232525581	221	"Kagebunshin"	"kelthuzad"	16	"alliance"	"Female"	"Human"	"Windwalker"	"Monk"	2120	5	163	101	264	61.7
176253919	228	"Sloppybrojob"	"lightbringer"	1	"horde"	"Female"	"Orc"	"Mistweaver"	"Monk"	2119	5	61	39	100	61
156103206	228	"Fanglerondz"	"area-52"	1566	"horde"	"Male"	"Zandalari Troll"	"Fury"	"Warrior"	2119	5	137	93	230	59.6
239262937	230	"Druxo"	"tichondrius"	11	"horde"	"Female"	"Tauren"	"Restoration"	"Druid"	2118	5	109	61	170	64.1
176735985	230	"Biaa"	"tichondrius"	11	"horde"	"Male"	"Orc"	"Fury"	"Warrior"	2118	5	50	28	78	64.1
189838013	230	"Zero"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Mistweaver"	"Monk"	2118	5	67	45	112	59.8
95659300	230	"Azaks"	"drakkari"	1425	"horde"	"Male"	"Orc"	"Arms"	"Warrior"	2118	5	93	64	157	59.2
245714601	234	"Imbeingcaryd"	"stormrage"	60	"horde"	"Female"	"Tauren"	"Feral"	"Druid"	2117	5	60	16	76	78.9
236219503	235	"Hyzenth"	"area-52"	1566	"horde"	"Female"	"Troll"	"Restoration"	"Druid"	2116	5	47	14	61	77
239402311	235	"Angrygochux"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2116	5	119	66	185	64.3
224732565	235	"Disemble"	"illidan"	57	"alliance"	"Male"	"Human"	"Shadow"	"Priest"	2116	5	98	63	161	60.9
175933548	238	"Fribbleog"	"korgath"	1146	"horde"	"Male"	"Tauren"	"Restoration"	"Druid"	2115	5	55	17	72	76.4
232361013	238	"Lasmandudu"	"kelthuzad"	16	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2115	5	91	32	123	74
239500031	238	"Slunkx"	"tichondrius"	11	"alliance"	"Female"	"Dark Iron Dwarf"	"Mistweaver"	"Monk"	2115	5	70	30	100	70
203169230	238	"Bréakdown"	"nagrand"	3734	"horde"	"Male"	"Tauren"	"Restoration"	"Druid"	2115	5	68	32	100	68
251224497	238	"Kikotei"	"stormrage"	60	"alliance"	"Female"	"Night Elf"	"Beast Mastery"	"Hunter"	2115	5	201	103	304	66.1
238121953	238	"Wzx"	"tichondrius"	11	"horde"	"Male"	"Orc"	"Arms"	"Warrior"	2115	5	73	39	112	65.2
194413193	238	"Kallitas"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2115	5	196	142	338	58
236143276	238	"Imgoat"	"tichondrius"	11	"horde"	"Female"	"Undead"	"Holy"	"Priest"	2115	5	241	197	438	55
239698914	238	"Thegenius"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2115	5	148	123	271	54.6
192635951	247	"Invictusx"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Holy"	"Priest"	2114	5	60	35	95	63.2
238158588	247	"Semendreamin"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Assassination"	"Rogue"	2114	5	100	61	161	62.1
192716004	247	"Sceva"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Shadow"	"Priest"	2114	5	166	102	268	61.9
238166005	250	"Fléy"	"proudmoore"	5	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2113	5	114	54	168	67.9
239819923	250	"Ymxxworld"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2113	5	69	39	108	63.9
201301541	250	"Thêdràïñgáñg"	"jubeithos"	3736	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	2113	5	91	61	152	59.9
235083734	250	"Llstylish"	"area-52"	1566	"alliance"	"Female"	"Dwarf"	"Subtlety"	"Rogue"	2113	5	93	64	157	59.2
236983586	250	"Semensampler"	"tichondrius"	11	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	2113	5	87	60	147	59.2
222934513	250	"Bagitup"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2113	5	210	149	359	58.5
225481822	250	"Kittibuns"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2113	5	203	153	356	57
192527586	257	"Giftedhater"	"sargeras"	76	"alliance"	"Female"	"Human"	"Marksmanship"	"Hunter"	2112	5	58	21	79	73.4
225302559	257	"Clisted"	"illidan"	57	"horde"	"Male"	"Orc"	"Unholy"	"Death Knight"	2112	5	80	44	124	64.5
162524263	257	"Oneschool"	"sargeras"	76	"alliance"	"Male"	"Dark Iron Dwarf"	"Arcane"	"Mage"	2112	5	64	36	100	64
250552422	257	"Singoryx"	"stormrage"	60	"alliance"	"Male"	"Night Elf"	"Assassination"	"Rogue"	2112	5	89	59	148	60.1
197561792	257	"Microbeaver"	"stormrage"	60	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	2112	5	58	39	97	59.8
175071008	257	"Dogwalkerz"	"moon-guard"	1365	"alliance"	"Female"	"Void Elf"	"Windwalker"	"Monk"	2112	5	67	50	117	57.3
247026880	257	"Dïeb"	"zuljin"	61	"alliance"	"Male"	"Dwarf"	"Subtlety"	"Rogue"	2112	5	84	65	149	56.4
239601615	264	"Ccýs"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	2111	5	214	143	357	59.9
239428574	264	"Yangmiedk"	"tichondrius"	11	"horde"	"Male"	"Orc"	"Unholy"	"Death Knight"	2111	5	153	112	265	57.7
235173879	264	"Hotwings"	"malganis"	59	"alliance"	"Male"	"Human"	"Retribution"	"Paladin"	2111	5	155	117	272	57
239223359	267	"Greyhavoc"	"tichondrius"	11	"horde"	"test"	"test"	"test"	"test"	2110	5	65	38	103	63.1
189081758	267	"Hogx"	"sargeras"	76	"alliance"	"Male"	"Dark Iron Dwarf"	"Beast Mastery"	"Hunter"	2110	5	62	38	100	62
200653995	267	"Dj"	"jubeithos"	3736	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	2110	5	101	76	177	57.1
230728045	270	"Ladderx"	"area-52"	1566	"horde"	"Male"	"Orc"	"Arms"	"Warrior"	2109	5	135	94	229	59
250900980	270	"Frezzá"	"stormrage"	60	"horde"	"Female"	"Orc"	"Restoration"	"Shaman"	2109	5	86	71	157	54.8
162776593	272	"Randymarssh"	"tichondrius"	11	"horde"	"Male"	"Troll"	"Restoration"	"Druid"	2108	5	73	39	112	65.2
238092081	272	"Lûshy"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2108	5	96	59	155	61.9
236213105	272	"Carzifax"	"drakkari"	1425	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2108	5	157	108	265	59.2
174335836	272	"Jfet"	"sargeras"	76	"alliance"	"Female"	"Human"	"Affliction"	"Warlock"	2108	5	95	66	161	59
22945466	272	"Folus"	"azjolnerub"	121	"alliance"	"Male"	"Kul Tiran"	"Elemental"	"Shaman"	2108	5	86	62	148	58.1
233581160	272	"Omri"	"kelthuzad"	16	"horde"	"Female"	"Nightborne"	"Discipline"	"Priest"	2108	5	104	83	187	55.6
149771664	272	"Triston"	"garrosh"	1373	"horde"	"Male"	"Orc"	"Windwalker"	"Monk"	2108	5	150	121	271	55.4
167138094	272	"Gangmember"	"shadowmoon"	94	"alliance"	"Male"	"Dark Iron Dwarf"	"Enhancement"	"Shaman"	2108	5	146	127	273	53.5
234698464	280	"Alexeyevna"	"arygos"	1297	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2107	5	79	38	117	67.5
194174409	280	"Phâtkok"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2107	5	47	26	73	64.4
239981380	280	"Sâishâ"	"proudmoore"	5	"horde"	"Female"	"Night Elf"	"Discipline"	"Priest"	2107	5	114	70	184	62
251417325	280	"Sin"	"bleeding-hollow"	73	"alliance"	"Female"	"Dark Iron Dwarf"	"Elemental"	"Shaman"	2107	5	67	42	109	61.5
140529578	280	"Lhiri"	"moon-guard"	1365	"alliance"	"Female"	"Pandaren"	"Windwalker"	"Monk"	2107	5	118	74	192	61.5
238496252	280	"Brentlol"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2107	5	109	72	181	60.2
225893971	280	"Seldren"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Beast Mastery"	"Hunter"	2107	5	70	50	120	58.3
230847106	280	"Catarïa"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Unholy"	"Death Knight"	2107	5	60	43	103	58.3
236978700	280	"Wëndell"	"tichondrius"	11	"horde"	"Female"	"Tauren"	"Restoration"	"Druid"	2107	5	60	43	103	58.3
171754475	280	"Lovelike"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2107	5	158	123	281	56.2
195982347	280	"Drosslolz"	"illidan"	57	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	2107	5	103	82	185	55.7
238010928	280	"Grizzlepaw"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2107	5	152	123	275	55.3
247881934	280	"Gsea"	"zuljin"	61	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	2107	5	236	200	436	54.1
230170061	293	"Toonah"	"area-52"	1566	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2106	5	48	5	53	90.6
239031095	293	"Poongodx"	"tichondrius"	11	"horde"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	2106	5	70	29	99	70.7
239707253	293	"Lâmuria"	"proudmoore"	5	"alliance"	"Female"	"Lightforged Draenei"	"Protection"	"Paladin"	2106	5	61	30	91	67
239923029	293	"Caomei"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Shadow"	"Priest"	2106	5	133	84	217	61.3
234514712	293	"Faíthplusone"	"tichondrius"	11	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	2106	5	88	57	145	60.7
176374350	293	"Cokeheals"	"tichondrius"	11	"horde"	"Female"	"Undead"	"Holy"	"Priest"	2106	5	139	93	232	59.9
193574410	293	"Deadnextgo"	"sargeras"	76	"alliance"	"Female"	"Human"	"Marksmanship"	"Hunter"	2106	5	166	131	297	55.9
123142808	293	"Lesty"	"kelthuzad"	16	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2106	5	151	131	282	53.5
235773588	301	"Oakone"	"area-52"	1566	"horde"	"Male"	"Orc"	"Destruction"	"Warlock"	2105	5	47	20	67	70.1
144436129	301	"Capirøta"	"nemesis"	3208	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2105	5	64	33	97	66
239929442	301	"Orcins"	"tichondrius"	11	"alliance"	"Male"	"Dark Iron Dwarf"	"Restoration"	"Shaman"	2105	5	83	46	129	64.3
161862188	301	"Bombadil"	"korgath"	1146	"horde"	"Male"	"Goblin"	"Restoration"	"Shaman"	2105	5	126	107	233	54.1
161112745	301	"Stroodleboy"	"korgath"	1146	"horde"	"Male"	"Troll"	"Marksmanship"	"Hunter"	2105	5	126	107	233	54.1
123902277	301	"Kayern"	"kelthuzad"	16	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2105	5	161	143	304	53
237988856	307	"Mêlon"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Mistweaver"	"Monk"	2104	5	73	34	107	68.2
139502013	307	"Romaul"	"tichondrius"	11	"horde"	"Female"	"Troll"	"Restoration"	"Druid"	2104	5	110	58	168	65.5
223331123	307	"Treysongz"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Mistweaver"	"Monk"	2104	5	242	144	386	62.7
235055323	307	"Dayvanie"	"area-52"	1566	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2104	5	216	150	366	59
124008237	307	"Eloriene"	"kelthuzad"	16	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2104	5	79	56	135	58.5
167032843	307	"Brosep"	"malganis"	59	"horde"	"Male"	"Tauren"	"Restoration"	"Druid"	2104	5	83	62	145	57.2
237074763	307	"Hentaip"	"tichondrius"	11	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	2104	5	98	79	177	55.4
249434841	314	"Siatrazal"	"stormrage"	60	"alliance"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	2103	5	103	55	158	65.2
177872607	314	"Haunting"	"nerzhul"	8	"alliance"	"Female"	"Void Elf"	"Discipline"	"Priest"	2103	5	80	45	125	64
251158632	314	"Ctsixcaddyv"	"bleeding-hollow"	73	"horde"	"Female"	"Dark Iron Dwarf"	"Arms"	"Warrior"	2103	5	76	54	130	58.5
177546537	314	"Tozmane"	"barthilas"	3723	"horde"	"Male"	"Blood Elf"	"Holy"	"Paladin"	2103	5	139	131	270	51.5
179715396	318	"Resilience"	"frostmourne"	3725	"alliance"	"Female"	"Human"	"Holy"	"Priest"	2102	5	124	81	205	60.5
224935553	318	"Sklounce"	"illidan"	57	"alliance"	"Male"	"Dwarf"	"Subtlety"	"Rogue"	2102	5	147	113	260	56.5
224872964	318	"Marcelen"	"illidan"	57	"horde"	"Female"	"Blood Elf"	"Unholy"	"Death Knight"	2102	5	329	297	626	52.6
235365800	318	"Creepy"	"area-52"	1566	"horde"	"Male"	"Undead"	"Unholy"	"Death Knight"	2102	5	97	91	188	51.6
124021830	322	"Nenami"	"kelthuzad"	16	"alliance"	"Female"	"Void Elf"	"Discipline"	"Priest"	2101	5	167	89	256	65.2
194583549	322	"Réðçräñé"	"sargeras"	76	"horde"	"Male"	"Undead"	"Mistweaver"	"Monk"	2101	5	146	79	225	64.9
235523953	322	"Iúlúlúlúlúlú"	"area-52"	1566	"alliance"	"Female"	"Pandaren"	"Windwalker"	"Monk"	2101	5	61	35	96	63.5
216132854	322	"Swifters"	"thrall"	1263	"horde"	"Female"	"Pandaren"	"Discipline"	"Priest"	2101	5	137	86	223	61.4
174358132	322	"Caligia"	"moon-guard"	1365	"alliance"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	2101	5	101	64	165	61.2
205968796	322	"Veganmom"	"zuluhed"	1259	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2101	5	70	48	118	59.3
239486399	322	"Blackmood"	"tichondrius"	11	"alliance"	"test"	"test"	"test"	"test"	2101	5	64	44	108	59.3
239667448	322	"Marejayne"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2101	5	116	88	204	56.9
202558040	322	"Arkkadata"	"frostmourne"	3725	"alliance"	"Male"	"Human"	"Fury"	"Warrior"	2101	5	224	192	416	53.8
222424935	322	"Lingxin"	"illidan"	57	"horde"	"Female"	"Pandaren"	"Discipline"	"Priest"	2101	5	123	107	230	53.5
148115681	332	"Crispydru"	"darkspear"	120	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2100	5	45	15	60	75
232361257	332	"Fishfillet"	"malganis"	59	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2100	5	57	22	79	72.2
153081680	332	"Gööber"	"hyjal"	6	"alliance"	"Female"	"Night Elf"	"Beast Mastery"	"Hunter"	2100	5	164	104	268	61.2
236621540	332	"Chirõn"	"moonrunner"	153	"horde"	"Male"	"Blood Elf"	"Havoc"	"Demon Hunter"	2100	5	130	86	216	60.2
237773183	332	"Iniquitatem"	"tichondrius"	11	"horde"	"Female"	"Pandaren"	"Discipline"	"Priest"	2100	5	154	105	259	59.5
173405910	332	"Biggpharma"	"sargeras"	76	"alliance"	"Male"	"Night Elf"	"Feral"	"Druid"	2100	5	113	85	198	57.1
181498535	332	"Goodmoney"	"frostmourne"	3725	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	2100	5	76	58	134	56.7
154118499	339	"Ryuzu"	"arathor"	1165	"horde"	"Female"	"Blood Elf"	"Holy"	"Paladin"	2099	208	66	26	92	71.7
175909654	339	"Iuxury"	"frostmourne"	3725	"horde"	"Female"	"Blood Elf"	"Windwalker"	"Monk"	2099	208	149	111	260	57.3
194961744	341	"Inukimi"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2098	208	57	16	73	78.1
237339817	341	"Treebuddy"	"tichondrius"	11	"alliance"	"Male"	"Night Elf"	"Restoration"	"Druid"	2098	5	62	28	90	68.9
239698704	341	"Omkin"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2098	208	159	81	240	66.2
232816113	341	"Dëmoníc"	"ragnaros"	1427	"alliance"	"Female"	"Night Elf"	"Balance"	"Druid"	2098	5	83	47	130	63.8
231142389	345	"Mustymuffler"	"malganis"	59	"horde"	"Male"	"Orc"	"Beast Mastery"	"Hunter"	2097	208	63	36	99	63.6
225071540	345	"Repgodx"	"illidan"	57	"horde"	"Male"	"Tauren"	"Holy"	"Paladin"	2097	208	72	43	115	62.6
222635728	345	"Wisakedjak"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2097	5	81	49	130	62.3
175058483	345	"Cinnalite"	"darkspear"	120	"alliance"	"Female"	"Void Elf"	"Discipline"	"Priest"	2097	208	89	59	148	60.1
238971449	345	"Bagele"	"tichondrius"	11	"alliance"	"Male"	"Dark Iron Dwarf"	"Elemental"	"Shaman"	2097	5	70	49	119	58.8
175122181	345	"Downbadbrick"	"moon-guard"	1365	"alliance"	"Female"	"Night Elf"	"Shadow"	"Priest"	2097	5	204	152	356	57.3
224859969	345	"Dracao"	"nemesis"	3208	"alliance"	"Male"	"Dracthyr"	"Preservation"	"Evoker"	2097	5	76	57	133	57.1
237278348	345	"Irîss"	"tichondrius"	11	"horde"	"Male"	"Undead"	"Assassination"	"Rogue"	2097	5	192	157	349	55
225260061	353	"Thegloc"	"illidan"	57	"alliance"	"Female"	"Dark Iron Dwarf"	"Elemental"	"Shaman"	2096	208	68	36	104	65.4
193904046	354	"Supergator"	"sargeras"	76	"alliance"	"Male"	"Gnome"	"Mistweaver"	"Monk"	2095	5	53	18	71	74.6
238012767	354	"Persidius"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Discipline"	"Priest"	2095	208	257	163	420	61.2
238136030	354	"Smeekqtwo"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2095	5	137	89	226	60.6
194904030	354	"Tancho"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2095	5	196	153	349	56.2
234671588	358	"Wwrmz"	"thorium-brotherhood"	1154	"horde"	"Female"	"Orc"	"Mistweaver"	"Monk"	2094	208	68	36	104	65.4
235540574	358	"Waifu"	"area-52"	1566	"horde"	"Male"	"Zandalari Troll"	"Holy"	"Paladin"	2094	5	77	55	132	58.3
176451239	360	"Üuü"	"barthilas"	3723	"horde"	"Female"	"Orc"	"Unholy"	"Death Knight"	2093	5	97	50	147	66
194580874	360	"Dracostayout"	"sargeras"	76	"alliance"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	2093	5	58	31	89	65.2
156220561	360	"Dillon"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Survival"	"Hunter"	2093	5	207	116	323	64.1
235565885	363	"Ahji"	"malganis"	59	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2092	208	54	24	78	69.2
220394805	363	"Glocamole"	"illidan"	57	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	2092	208	53	25	78	67.9
163677447	363	"Mlngo"	"illidan"	57	"horde"	"Male"	"Orc"	"Windwalker"	"Monk"	2092	5	86	51	137	62.8
238085277	363	"Ojibwe"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Subtlety"	"Rogue"	2092	5	114	69	183	62.3
239285963	363	"Flattsww"	"tichondrius"	11	"alliance"	"Female"	"Dark Iron Dwarf"	"Windwalker"	"Monk"	2092	5	150	132	282	53.2
249958072	368	"Djpopsicle"	"chogall"	1067	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2091	208	47	18	65	72.3
238783824	368	"Tcchiu"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Destruction"	"Warlock"	2091	5	75	41	116	64.7
251225312	368	"Koi"	"arthas"	69	"alliance"	"Female"	"Night Elf"	"Survival"	"Hunter"	2091	5	258	204	462	55.8
238700037	371	"Lakeshark"	"stormrage"	60	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	2090	208	73	27	100	73
173654256	371	"Creamcow"	"tichondrius"	11	"horde"	"Female"	"Tauren"	"Restoration"	"Druid"	2090	5	100	54	154	64.9
245094249	371	"Predictions"	"stormrage"	60	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	2090	5	323	180	503	64.2
225936763	374	"Mesx"	"illidan"	57	"alliance"	"Female"	"Human"	"Frost"	"Death Knight"	2089	5	68	29	97	70.1
220192978	374	"Bigguccisosa"	"blackhand"	54	"alliance"	"Male"	"Human"	"Discipline"	"Priest"	2089	208	91	54	145	62.8
235611979	376	"Echoing"	"malganis"	59	"alliance"	"Female"	"Dark Iron Dwarf"	"Elemental"	"Shaman"	2088	208	111	59	170	65.3
214482778	376	"Bleeds"	"blackhand"	54	"alliance"	"Female"	"Night Elf"	"Feral"	"Druid"	2088	208	90	48	138	65.2
250105689	376	"Caramelita"	"stormrage"	60	"alliance"	"Female"	"Human"	"Beast Mastery"	"Hunter"	2088	208	103	57	160	64.4
155488821	376	"Milaniquerix"	"kelthuzad"	16	"alliance"	"Female"	"Human"	"Discipline"	"Priest"	2088	208	47	27	74	63.5
238356339	376	"Nikdruidne"	"tichondrius"	11	"alliance"	"Male"	"Night Elf"	"Restoration"	"Druid"	2088	208	101	67	168	60.1
196524106	381	"Slicknthick"	"dalaran"	66	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	2087	5	140	106	246	56.9
194838170	382	"Jbg"	"staghelm"	160	"alliance"	"Female"	"Dark Iron Dwarf"	"Windwalker"	"Monk"	2086	208	50	21	71	70.4
236139702	382	"Chickenzzack"	"tichondrius"	11	"horde"	"Male"	"Orc"	"Marksmanship"	"Hunter"	2086	5	69	35	104	66.3
233083910	382	"Bakednub"	"malganis"	59	"alliance"	"Male"	"Lightforged Draenei"	"Retribution"	"Paladin"	2086	5	81	47	128	63.3
250005453	382	"Vizzy"	"stormrage"	60	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	2086	5	51	38	89	57.3
176802056	386	"Grarïl"	"khaz-modan"	1143	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2085	208	61	18	79	77.2
233674029	386	"Lunatix"	"senjin"	1185	"horde"	"Female"	"Tauren"	"Restoration"	"Druid"	2085	5	64	47	111	57.7
249215559	386	"Raj"	"blood-furnace"	1558	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	2085	208	96	77	173	55.5
238114667	386	"Bgnx"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Holy"	"Paladin"	2085	208	96	77	173	55.5
191882333	390	"Ayra"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	2084	5	68	50	118	57.6
151976080	390	"Äriana"	"aegwynn"	1136	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	2084	5	135	108	243	55.6
